EXPNUM,MU,PSP,INV,USFSspID,Month,Year,EXPF,TREENUM,DCLASS,DBH,KCODE
1,92,51,14,6,7,2000,20,51700,3,2.8,100
1,92,51,14,15,7,2000,5,52200,5,4.6,200
1,92,51,14,15,7,2000,5,52300,6,5.6,200
1,92,51,14,15,7,2000,5,52500,5,4.5,200
1,92,51,14,15,7,2000,5,53000,5,4.7,200
1,92,51,14,4,7,2000,5,53600,7,7.3,200
1,92,51,14,1,7,2000,50,60100,1,1.2,100
1,92,51,14,1,7,2000,50,60300,2,2.1,100
1,92,51,14,1,7,2000,50,60800,2,1.9,100
1,92,51,14,1,7,2000,20,60900,3,2.6,100
1,92,51,14,1,7,2000,50,61101,2,2.3,100
1,92,51,14,1,7,2000,50,61200,1,0.6,100
1,92,51,14,6,7,2000,5,62300,6,5.8,300
1,92,51,14,6,7,2000,5,64600,8,7.9,200
1,92,51,14,1,7,2000,20,70600,3,3.3,100
1,92,51,14,1,7,2000,50,70700,1,1,100
1,92,51,14,1,7,2000,50,70800,1,1,100
1,92,51,14,1,7,2000,50,70900,1,0.7,100
1,92,51,14,1,7,2000,50,71000,1,0.6,100
1,92,51,14,1,7,2000,50,71100,1,1.2,100
1,92,51,14,6,7,2000,50,71200,2,1.8,100
1,92,51,14,15,7,2000,5,73700,6,5.5,200
1,92,51,14,15,7,2000,5,73900,5,5.4,300
1,92,51,14,15,7,2000,5,74000,5,4.9,200
1,92,51,14,1,7,2000,50,80500,2,2,100
1,92,51,14,1,7,2000,20,80900,3,2.8,100
1,92,51,14,1,7,2000,50,81000,2,1.5,100
1,92,51,14,1,7,2000,50,81100,1,0.7,100
1,92,51,14,1,7,2000,50,81200,1,1.4,100
1,92,51,14,4,7,2000,5,84000,10,10.1,200
1,92,51,14,4,7,2000,5,84100,6,5.6,200
1,92,51,14,1,7,2000,50,90400,2,1.9,100
1,92,51,14,1,7,2000,50,90701,2,1.9,100
1,92,51,14,1,7,2000,50,90800,1,1.3,100
1,92,51,14,1,7,2000,20,90900,3,2.6,100
1,92,51,14,4,7,2000,5,91200,7,7,200
1,92,51,14,6,7,2000,5,91400,7,7.1,200
1,92,51,14,1,7,2000,5,93800,6,5.7,200
1,92,51,14,15,7,2000,5,94200,5,4.9,200
1,92,51,14,15,7,2000,5,94300,6,6.3,200
1,92,11,15,7,7,2005,5,1700,9,8.8,300
1,92,11,15,1,7,2005,20,1800,3,3,100
1,92,11,15,1,7,2005,5,3200,6,6.4,200
1,92,11,15,1,7,2005,5,3500,5,4.7,200
1,92,11,15,1,7,2005,5,4200,6,5.5,200
1,92,11,15,7,7,2005,5,11800,6,5.6,200
1,92,11,15,15,7,2005,5,12800,8,7.7,200
1,92,11,15,6,7,2005,5,13500,7,6.5,200
1,92,11,15,1,7,2005,5,14000,6,5.8,200
1,92,11,15,7,7,2005,5,14100,5,5,300
1,92,11,15,6,7,2005,5,14200,9,8.6,200
1,92,11,15,7,7,2005,5,14300,8,7.8,200
1,92,11,15,6,7,2005,5,14500,6,6,200
1,92,11,15,1,7,2005,5,21900,7,6.6,200
1,92,11,15,1,7,2005,5,22000,6,5.7,200
1,92,11,15,1,7,2005,20,22400,4,4.3,100
1,92,11,15,7,7,2005,5,23100,5,5,300
1,92,11,15,7,7,2005,5,23300,8,7.9,200
1,92,11,15,6,7,2005,5,24700,6,6,200
1,92,11,15,16,7,2005,5,24800,5,5.2,200
1,92,11,15,1,7,2005,50,30400,1,1.1,700
1,92,11,15,1,7,2005,50,30500,1,1.1,700
1,92,11,15,1,7,2005,50,30600,1,0.6,700
1,92,11,15,1,7,2005,50,30700,1,0.5,700
1,92,11,15,1,7,2005,50,30900,1,0.5,700
1,92,11,15,15,7,2005,50,31200,1,1.2,100
1,92,11,15,15,7,2005,50,31300,1,0.9,100
1,92,11,15,15,7,2005,50,31400,1,1.1,100
1,92,11,15,15,7,2005,50,31500,1,0.8,100
1,92,11,15,1,7,2005,20,31600,4,4.4,100
1,92,11,15,1,7,2005,50,31700,1,0.8,700
1,92,11,15,15,7,2005,20,31800,4,3.8,100
1,92,11,15,15,7,2005,5,31900,7,6.7,200
1,92,11,15,1,7,2005,5,32000,7,6.8,200
1,92,11,15,1,7,2005,20,32100,3,3.2,100
1,92,11,15,15,7,2005,20,32600,4,4.2,900
1,92,11,15,7,7,2005,5,33800,8,8.2,200
1,92,11,15,7,7,2005,5,34000,8,8,200
1,92,11,15,6,7,2005,5,34900,8,8.3,200
1,92,11,15,4,7,2005,5,35200,12,11.5,200
1,92,11,15,1,7,2005,50,41200,1,0.6,700
1,92,11,15,4,7,2005,50,41300,1,0.7,700
1,92,11,15,1,7,2005,50,41400,1,0.7,700
1,92,11,15,10,7,2005,5,43600,7,6.9,200
1,92,11,15,4,7,2005,5,43900,8,8,200
1,92,11,15,1,7,2005,5,45000,7,6.9,200
1,92,11,15,15,7,2005,20,50400,4,4.2,100
1,92,11,15,15,7,2005,50,50500,2,1.7,100
1,92,11,15,15,7,2005,50,50600,1,1.4,100
1,92,11,15,15,7,2005,50,50700,1,1,100
1,92,11,15,15,7,2005,50,50800,1,1,100
1,92,11,15,15,7,2005,50,50900,1,0.9,100
1,92,11,15,15,7,2005,50,51000,1,1,100
1,92,11,15,1,7,2005,50,51100,1,1.1,700
1,92,11,15,1,7,2005,50,51200,1,0.9,700
1,92,11,15,1,7,2005,50,51300,2,1.5,100
1,92,11,15,1,7,2005,50,51400,1,0.6,700
1,92,11,15,1,7,2005,20,51500,4,3.7,100
1,92,11,15,1,7,2005,50,51600,1,0.6,700
1,92,11,15,15,7,2005,20,52100,4,4.1,100
1,92,11,15,4,7,2005,5,54200,5,5.4,200
1,92,11,15,15,7,2005,20,60500,3,3,900
1,92,11,15,4,7,2005,50,60600,2,1.7,100
1,92,11,15,1,7,2005,50,60700,2,1.6,100
1,92,11,15,1,7,2005,50,60800,1,1.4,100
1,92,11,15,1,7,2005,50,60900,1,0.8,700
1,92,11,15,1,7,2005,50,61000,1,1.1,700
1,92,11,15,1,7,2005,50,61200,1,1.3,100
1,92,11,15,1,7,2005,50,61300,1,1,100
1,92,11,15,1,7,2005,50,61400,1,1.4,100
1,92,11,15,15,7,2005,5,61500,5,4.6,400
1,92,11,15,15,7,2005,50,61600,1,0.7,100
1,92,11,15,1,7,2005,50,61700,2,1.9,100
1,92,11,15,15,7,2005,50,61800,2,1.5,100
1,92,11,15,1,7,2005,50,61900,2,1.7,100
1,92,11,15,1,7,2005,5,62000,5,4.7,400
1,92,11,15,15,7,2005,20,62100,3,3.2,100
1,92,11,15,15,7,2005,5,62200,6,5.5,400
1,92,11,15,15,7,2005,20,62300,3,3.2,100
1,92,11,15,15,7,2005,20,62400,3,3.2,100
1,92,11,15,1,7,2005,20,62500,4,3.7,100
1,92,11,15,1,7,2005,5,62600,5,5,400
1,92,11,15,17,7,2005,5,62900,5,5,BS1
1,92,11,15,7,7,2005,5,64000,7,7.2,200
1,92,11,15,6,7,2005,5,64100,8,8,200
1,92,11,15,7,7,2005,5,64300,6,5.8,300
1,92,11,15,7,7,2005,5,64500,6,6.2,300
1,92,11,15,1,7,2005,5,65100,5,5.3,200
1,92,11,15,4,7,2005,5,73700,10,10.3,200
1,92,11,15,1,7,2005,50,81200,1,1,700
1,92,11,15,5,7,2005,50,81300,1,0.6,700
1,92,11,15,5,7,2005,50,81400,2,1.9,100
1,92,11,15,7,7,2005,5,83100,7,7.2,200
1,92,11,15,6,7,2005,5,84500,10,10.3,200
1,92,11,15,1,7,2005,50,91100,1,1.3,700
1,92,11,15,1,7,2005,50,91200,2,1.7,100
1,92,11,15,1,7,2005,50,91300,1,1.3,700
1,92,11,15,1,7,2005,50,91500,1,1.1,700
1,92,11,15,1,7,2005,50,91600,1,1.2,700
1,92,11,15,1,7,2005,50,91700,1,1.3,700
1,92,11,15,4,7,2005,5,92600,10,10.4,200
1,92,11,15,6,7,2005,5,94600,11,10.9,200
1,92,11,15,7,7,2005,5,94700,5,5.1,200
1,92,11,15,4,7,2005,5,94800,6,6.3,BL1
1,92,11,15,15,7,2005,5,95000,5,4.5,400
1,92,11,15,15,7,2005,5,95100,5,5.3,200
1,92,11,15,15,7,2005,5,95200,6,6.1,400
1,92,21,15,15,7,2005,50,500,1,0.7,700
1,92,21,15,15,7,2005,5,600,6,5.5,200
1,92,21,15,1,7,2005,20,1500,4,4.1,100
1,92,21,15,1,7,2005,20,1900,4,3.9,100
1,92,21,15,4,7,2005,5,10200,13,12.6,200
1,92,21,15,1,7,2005,50,10300,1,0.7,100
1,92,21,15,1,7,2005,50,10500,1,1,100
1,92,21,15,1,7,2005,50,10600,1,1.3,100
1,92,21,15,1,7,2005,50,10700,2,1.8,100
1,92,21,15,4,7,2005,50,11100,1,1,100
1,92,21,15,1,7,2005,50,11300,1,1.3,100
1,92,21,15,1,7,2005,50,11400,1,1,100
1,92,21,15,1,7,2005,50,11500,2,2.4,100
1,92,21,15,1,7,2005,20,12300,3,3.1,100
1,92,21,15,1,7,2005,5,12400,6,5.5,200
1,92,21,15,1,7,2005,20,20600,4,3.9,100
1,92,21,15,1,7,2005,20,21200,3,3.3,100
1,92,21,15,4,7,2005,20,21500,3,2.6,900
1,92,21,15,1,7,2005,20,21600,4,3.7,900
1,92,21,15,6,7,2005,20,21900,3,2.9,900
1,92,21,15,4,7,2005,5,23200,11,11.2,200
1,92,21,15,6,7,2005,5,23500,8,7.9,200
1,92,21,15,1,7,2005,20,30701,4,4.2,B00
1,92,21,15,1,7,2005,50,31100,2,1.5,100
1,92,21,15,1,7,2005,5,31500,6,6.2,200
1,92,21,15,15,7,2005,50,31600,1,1.3,100
1,92,21,15,16,7,2005,5,31800,6,6.2,200
1,92,21,15,16,7,2005,20,31900,3,2.9,900
1,92,21,15,4,7,2005,5,33300,8,8,200
1,92,21,15,1,7,2005,20,40900,3,2.5,900
1,92,21,15,15,7,2005,50,41300,1,1.2,100
1,92,21,15,15,7,2005,50,41400,1,0.8,100
1,92,21,15,15,7,2005,50,41600,1,0.7,100
1,92,21,15,1,7,2005,5,43000,6,6.2,200
1,92,21,15,1,7,2005,20,50200,3,3.2,100
1,92,21,15,1,7,2005,20,51901,3,3,B00
1,92,21,15,1,7,2005,20,52200,3,3.2,100
1,92,21,15,15,7,2005,5,52300,5,5,400
1,92,21,15,1,7,2005,5,53200,5,4.7,200
1,92,21,15,4,7,2005,5,53300,5,5,400
1,92,21,15,4,7,2005,5,53500,5,5.3,400
1,92,21,15,1,7,2005,5,61200,6,5.7,200
1,92,21,15,10,7,2005,5,63400,5,4.5,400
1,92,21,15,4,7,2005,5,63500,9,9.2,200
1,92,21,15,4,7,2005,5,63700,6,5.8,200
1,92,21,15,4,7,2005,5,63800,6,5.5,200
1,92,21,15,15,7,2005,5,64600,5,5.1,200
1,92,21,15,1,7,2005,50,70700,1,1,100
1,92,21,15,1,7,2005,50,70901,2,1.5,S00
1,92,21,15,1,7,2005,50,71000,1,0.6,100
1,92,21,15,1,7,2005,20,71100,3,3,100
1,92,21,15,1,7,2005,20,71200,3,3.1,100
1,92,21,15,1,7,2005,50,71300,1,1.4,100
1,92,21,15,1,7,2005,20,71500,3,3.2,100
1,92,21,15,1,7,2005,50,71600,1,1.1,100
1,92,21,15,1,7,2005,20,72600,3,3.3,100
1,92,21,15,10,7,2005,5,74400,7,6.9,200
1,92,21,15,1,7,2005,50,80700,1,1.2,100
1,92,21,15,1,7,2005,50,81000,1,0.8,100
1,92,21,15,6,7,2005,50,81300,1,0.8,100
1,92,21,15,6,7,2005,50,81400,1,0.8,100
1,92,21,15,1,7,2005,20,81500,3,3.1,100
1,92,21,15,6,7,2005,50,81600,1,1,100
1,92,21,15,6,7,2005,50,81700,2,1.8,100
1,92,21,15,10,7,2005,5,82200,7,7.3,200
1,92,21,15,6,7,2005,5,82400,5,4.9,400
1,92,21,15,4,7,2005,5,82500,5,5.3,400
1,92,21,15,6,7,2005,20,82501,4,4,100
1,92,21,15,1,7,2005,5,90100,5,4.5,400
1,92,21,15,1,7,2005,50,91000,2,1.7,100
1,92,21,15,6,7,2005,50,91300,2,2.1,100
1,92,21,15,6,7,2005,20,91600,3,3.4,100
1,92,21,15,6,7,2005,50,91700,1,1.1,100
1,92,21,15,15,7,2005,5,91800,9,8.7,300
1,92,21,15,1,7,2005,5,92000,5,4.9,400
1,92,21,15,1,7,2005,5,92500,5,4.6,400
1,92,21,15,1,7,2005,20,92600,4,4.4,900
1,92,21,15,1,7,2005,5,92800,6,5.8,200
1,92,21,15,6,7,2005,5,93000,10,10.4,200
1,92,21,15,1,7,2005,5,94200,5,4.8,400
1,92,21,15,1,7,2005,5,95100,7,7.1,200
1,92,22,15,15,7,2005,20,900,3,3.4,100
1,92,22,15,15,7,2005,50,1300,1,1.1,100
1,92,22,15,6,7,2005,20,1400,4,4.1,100
1,92,22,15,4,7,2005,5,1500,12,11.9,200
1,92,22,15,1,7,2005,50,1600,2,2,100
1,92,22,15,1,7,2005,5,2100,5,5,300
1,92,22,15,1,7,2005,20,2500,4,4.1,100
1,92,22,15,6,7,2005,5,3100,7,6.9,200
1,92,22,15,7,7,2005,5,3200,11,10.7,300
1,92,22,15,1,7,2005,50,11000,1,1,100
1,92,22,15,1,7,2005,50,11200,2,2.1,100
1,92,22,15,1,7,2005,50,11300,2,2.1,100
1,92,22,15,1,7,2005,20,11400,3,2.9,100
1,92,22,15,1,7,2005,50,11500,2,1.7,100
1,92,22,15,15,7,2005,5,13100,5,4.9,400
1,92,22,15,6,7,2005,5,13700,5,4.8,400
1,92,22,15,1,7,2005,5,14000,5,4.7,400
1,92,22,15,6,7,2005,5,14600,6,5.9,200
1,92,22,15,1,7,2005,50,21200,1,1.4,100
1,92,22,15,1,7,2005,20,21500,3,3.2,100
1,92,22,15,15,7,2005,5,21900,6,5.7,200
1,92,22,15,1,7,2005,20,22200,3,3.2,100
1,92,22,15,15,7,2005,5,23100,7,6.5,200
1,92,22,15,17,7,2005,5,23800,5,4.5,BS1
1,92,22,15,17,7,2005,5,24200,13,13.2,300
1,92,22,15,6,7,2005,5,25100,9,8.5,200
1,92,22,15,1,7,2005,50,30700,1,1.4,100
1,92,22,15,4,7,2005,5,32200,10,10.1,200
1,92,22,15,6,7,2005,20,40500,3,2.9,100
1,92,22,15,6,7,2005,5,40600,9,8.7,200
1,92,22,15,15,7,2005,5,42900,7,7.1,200
1,92,22,15,33,7,2005,5,43600,5,4.9,400
1,92,22,15,17,7,2005,5,44600,6,5.7,BD1
1,92,22,15,6,7,2005,5,50800,5,5,300
1,92,22,15,15,7,2005,20,51400,3,2.5,900
1,92,22,15,15,7,2005,20,51500,4,4.1,100
1,92,22,15,15,7,2005,20,51600,3,3.1,100
1,92,22,15,15,7,2005,20,51700,4,3.5,100
1,92,22,15,15,7,2005,20,51800,3,3.3,100
1,92,22,15,6,7,2005,5,60400,7,6.7,200
1,92,22,15,16,7,2005,5,62900,9,8.7,200
1,92,22,15,7,7,2005,5,63000,8,7.5,200
1,92,22,15,6,7,2005,5,63100,5,4.5,400
1,92,22,15,6,7,2005,5,64600,9,9.1,200
1,92,22,15,6,7,2005,5,64900,11,10.7,200
1,92,22,15,4,7,2005,5,72100,10,10.4,200
1,92,22,15,6,7,2005,5,73000,11,10.5,200
1,92,22,15,4,7,2005,5,73100,5,4.8,400
1,92,22,15,6,7,2005,5,80500,11,10.7,200
1,92,22,15,4,7,2005,5,83100,8,7.7,200
1,92,22,15,4,7,2005,5,91800,11,10.9,200
1,92,31,15,4,7,2005,50,800,1,0.6,700
1,92,31,15,4,7,2005,50,1000,1,0.9,700
1,92,31,15,1,7,2005,50,1300,1,0.7,700
1,92,31,15,6,7,2005,20,1800,4,3.6,100
1,92,31,15,6,7,2005,5,1900,5,4.8,400
1,92,31,15,6,7,2005,5,2100,9,9,200
1,92,31,15,6,7,2005,5,2900,11,11.2,200
1,92,31,15,16,7,2005,5,3900,8,8.3,200
1,92,31,15,6,7,2005,5,4500,7,7.2,200
1,92,31,15,4,7,2005,50,11200,1,0.8,700
1,92,31,15,10,7,2005,20,11300,3,3.2,900
1,92,31,15,6,7,2005,50,11400,2,2.4,100
1,92,31,15,1,7,2005,50,11500,1,1,100
1,92,31,15,1,7,2005,50,11600,1,1.1,100
1,92,31,15,16,7,2005,5,14100,8,7.6,XS1
1,92,31,15,6,7,2005,20,21300,3,2.8,900
1,92,31,15,1,7,2005,5,23200,6,5.5,200
1,92,31,15,1,7,2005,5,23300,5,4.6,400
1,92,31,15,1,7,2005,5,24100,6,6,200
1,92,31,15,6,7,2005,5,31400,6,5.7,400
1,92,31,15,15,7,2005,20,31800,3,2.5,900
1,92,31,15,1,7,2005,20,31900,3,3,900
1,92,31,15,4,7,2005,5,42100,6,5.8,200
1,92,31,15,1,7,2005,20,42300,4,3.7,900
1,92,31,15,4,7,2005,5,43000,7,7,200
1,92,31,15,1,7,2005,5,53400,7,6.7,200
1,92,31,15,1,7,2005,5,54400,5,5.2,200
1,92,31,15,1,7,2005,5,54500,5,4.9,400
1,92,31,15,1,7,2005,5,54600,5,4.6,400
1,92,31,15,1,7,2005,5,54700,7,7,200
1,92,31,15,1,7,2005,5,55100,6,6.1,200
1,92,31,15,1,7,2005,5,55200,6,5.8,200
1,92,31,15,6,7,2005,5,61400,11,11.2,200
1,92,31,15,6,7,2005,5,62000,8,8.4,XP4
1,92,31,15,6,7,2005,5,62500,10,9.9,200
1,92,31,15,6,7,2005,5,62600,10,9.5,200
1,92,31,15,6,7,2005,5,62900,9,8.8,200
1,92,31,15,6,7,2005,5,63400,8,7.5,BS1
1,92,31,15,1,7,2005,50,71400,1,1.2,100
1,92,31,15,4,7,2005,5,72000,12,12.1,200
1,92,31,15,15,7,2005,20,72300,4,4.1,100
1,92,31,15,15,7,2005,20,72400,3,2.6,900
1,92,31,15,6,7,2005,5,74900,9,8.9,200
1,92,31,15,6,7,2005,5,83300,9,8.6,200
1,92,31,15,1,7,2005,50,90800,2,1.6,100
1,92,31,15,6,7,2005,50,91300,1,1.1,700
1,92,31,15,1,7,2005,50,91400,1,0.7,700
1,92,31,15,4,7,2005,5,91600,10,10.3,300
1,92,31,15,6,7,2005,5,91800,8,8,200
1,92,32,15,6,7,2005,50,1400,1,1,700
1,92,32,15,6,7,2005,50,1500,1,1.1,700
1,92,32,15,6,7,2005,50,1601,1,0.7,X00
1,92,32,15,6,7,2005,50,1700,1,0.7,700
1,92,32,15,6,7,2005,50,1800,1,0.8,700
1,92,32,15,4,7,2005,20,1900,3,3,900
1,92,32,15,6,7,2005,5,2600,8,8.3,200
1,92,32,15,16,7,2005,5,2800,7,6.9,200
1,92,32,15,6,7,2005,5,3200,10,10,200
1,92,32,15,6,7,2005,5,3600,10,10.2,200
1,92,32,15,16,7,2005,5,4000,5,5.4,XS0
1,92,32,15,4,7,2005,5,4100,12,12.2,200
1,92,32,15,6,7,2005,5,12800,9,8.7,200
1,92,32,15,6,7,2005,5,12900,6,5.7,200
1,92,32,15,6,7,2005,5,13100,8,8.1,200
1,92,32,15,16,7,2005,5,13800,8,7.9,200
1,92,32,15,6,7,2005,5,13900,5,4.8,400
1,92,32,15,16,7,2005,5,14000,8,7.8,BS1
1,92,32,15,15,7,2005,50,20600,1,0.9,700
1,92,32,15,15,7,2005,50,20700,1,1,100
1,92,32,15,15,7,2005,50,20800,1,1,100
1,92,32,15,6,7,2005,5,22600,10,9.8,200
1,92,32,15,4,7,2005,5,22900,9,8.6,200
1,92,32,15,15,7,2005,5,23300,5,4.5,400
1,92,32,15,6,7,2005,50,30200,1,0.6,700
1,92,32,15,1,7,2005,50,30500,1,0.7,700
1,92,32,15,15,7,2005,50,30800,1,1.1,100
1,92,32,15,6,7,2005,5,31600,5,5.2,200
1,92,32,15,6,7,2005,5,31900,8,7.5,200
1,92,32,15,16,7,2005,5,33400,5,5,200
1,92,32,15,4,7,2005,5,34000,10,9.9,200
1,92,32,15,4,7,2005,5,34300,6,5.7,200
1,92,32,15,6,7,2005,5,34400,10,9.5,200
1,92,32,15,6,7,2005,50,41100,1,0.7,700
1,92,32,15,6,7,2005,5,41200,11,10.7,200
1,92,32,15,6,7,2005,5,42100,8,8,200
1,92,32,15,16,7,2005,5,42500,9,8.5,200
1,92,32,15,6,7,2005,5,43900,10,9.8,200
1,92,32,15,6,7,2005,5,44400,9,9.4,200
1,92,32,15,4,7,2005,50,51500,1,0.7,700
1,92,32,15,4,7,2005,50,51600,1,0.6,700
1,92,32,15,4,7,2005,5,52000,10,10.4,200
1,92,32,15,6,7,2005,5,52700,8,8.4,200
1,92,32,15,6,7,2005,5,52900,9,9,200
1,92,32,15,6,7,2005,5,53700,8,8.3,200
1,92,32,15,6,7,2005,5,53800,9,8.5,200
1,92,32,15,6,7,2005,5,54000,7,7.1,200
1,92,32,15,16,7,2005,5,54900,7,7.4,XS2
1,92,32,15,6,7,2005,5,55000,7,6.8,200
1,92,32,15,6,7,2005,5,60700,10,9.8,200
1,92,32,15,6,7,2005,5,62200,10,9.6,200
1,92,32,15,16,7,2005,5,62300,8,8.1,200
1,92,32,15,99,7,2005,5,62500,9,8.8,200
1,92,32,15,6,7,2005,5,62900,10,10.4,200
1,92,32,15,6,7,2005,5,63000,7,7.2,200
1,92,32,15,16,7,2005,5,63100,6,5.6,BS1
1,92,32,15,4,7,2005,5,63200,9,8.5,200
1,92,32,15,16,7,2005,5,63300,10,9.5,200
1,92,32,15,6,7,2005,5,63400,6,6,XS1
1,92,32,15,4,7,2005,50,70800,2,1.5,100
1,92,32,15,6,7,2005,50,70900,1,1,700
1,92,32,15,6,7,2005,5,72600,6,5.8,200
1,92,32,15,16,7,2005,5,72800,8,8.3,BS1
1,92,32,15,4,7,2005,5,92700,12,11.9,200
1,92,32,15,6,7,2005,5,95200,10,10.3,400
1,92,51,15,6,7,2005,50,800,1,0.9,100
1,92,51,15,4,7,2005,5,2300,5,5.2,400
1,92,51,15,1,7,2005,5,2500,5,5.4,200
1,92,51,15,6,7,2005,5,4100,9,8.5,200
1,92,51,15,4,7,2005,50,10500,2,2.3,100
1,92,51,15,1,7,2005,50,11100,2,1.6,100
1,92,51,15,15,7,2005,5,14200,6,6.2,200
1,92,51,15,1,7,2005,50,20500,1,1.4,100
1,92,51,15,1,7,2005,5,21200,5,4.5,400
1,92,51,15,1,7,2005,50,21300,1,1.4,100
1,92,51,15,4,7,2005,5,21400,6,5.5,400
1,92,51,15,6,7,2005,50,21500,2,1.9,100
1,92,51,15,6,7,2005,50,21600,1,1.4,100
1,92,51,15,4,7,2005,5,22000,8,7.9,200
1,92,51,15,15,7,2005,20,22300,3,3.4,100
1,92,51,15,15,7,2005,20,22400,4,4.4,100
1,92,51,15,4,7,2005,5,23700,9,9.4,200
1,92,51,15,4,7,2005,5,24600,11,10.5,200
1,92,51,15,1,7,2005,20,30600,3,2.5,900
1,92,51,15,1,7,2005,20,30700,3,2.8,100
1,92,51,15,1,7,2005,50,30800,2,2,100
1,92,51,15,1,7,2005,50,31001,1,1,S00
1,92,51,15,1,7,2005,20,31100,3,3.2,100
1,92,51,15,1,7,2005,50,31200,1,1.3,100
1,92,51,15,15,7,2005,5,31500,6,5.7,200
1,92,51,15,1,7,2005,20,31600,3,2.8,900
1,92,51,15,6,7,2005,5,33900,11,10.9,200
1,92,51,15,4,7,2005,5,34400,5,5.4,200
1,92,51,15,6,7,2005,5,34500,10,9.6,200
1,92,51,15,4,7,2005,5,34700,10,10.1,200
1,92,51,15,15,7,2005,5,41400,6,5.5,200
1,92,51,15,15,7,2005,50,41500,2,1.8,100
1,92,51,15,1,7,2005,5,41700,5,5.2,200
1,92,51,15,15,7,2005,5,41800,5,5.2,400
1,92,51,15,6,7,2005,5,43900,7,6.7,200
1,92,51,15,6,7,2005,5,44800,6,6,200
1,92,51,15,1,7,2005,50,50500,1,1.2,100
1,92,51,15,1,7,2005,50,50700,2,1.5,100
1,92,51,15,6,7,2005,50,50800,1,1,100
1,92,51,15,1,7,2005,50,50901,2,1.8,S00
1,92,51,15,1,7,2005,20,51000,3,2.7,900
1,92,51,15,1,7,2005,20,51100,4,4.1,100
1,92,51,15,1,7,2005,50,51200,1,0.7,100
1,92,51,15,4,7,2005,20,51500,4,3.9,100
1,92,51,15,6,7,2005,20,51700,4,4,100
1,92,51,15,15,7,2005,5,52200,5,4.9,200
1,92,51,15,15,7,2005,5,52300,7,6.5,200
1,92,51,15,15,7,2005,5,52500,5,5.1,200
1,92,51,15,15,7,2005,5,53000,5,5.4,200
1,92,51,15,4,7,2005,5,53600,7,7.3,BS1
1,92,51,15,1,7,2005,50,60100,1,1.4,100
1,92,51,15,1,7,2005,50,60300,2,2.3,100
1,92,51,15,1,7,2005,50,60800,2,2.1,100
1,92,51,15,1,7,2005,20,60900,3,2.9,100
1,92,51,15,1,7,2005,50,61101,2,2.3,U00
1,92,51,15,1,7,2005,50,61200,1,1,100
1,92,51,15,6,7,2005,5,62300,7,6.7,300
1,92,51,15,6,7,2005,5,64600,9,8.9,200
1,92,51,15,1,7,2005,20,70600,3,3.4,100
1,92,51,15,1,7,2005,50,70700,1,1.2,100
1,92,51,15,1,7,2005,50,70800,1,1.3,100
1,92,51,15,1,7,2005,50,70900,1,1,100
1,92,51,15,1,7,2005,50,71000,1,0.8,100
1,92,51,15,1,7,2005,50,71100,1,1.3,100
1,92,51,15,6,7,2005,20,71200,3,3.2,900
1,92,51,15,15,7,2005,5,73700,6,5.7,200
1,92,51,15,15,7,2005,5,73900,6,5.6,300
1,92,51,15,15,7,2005,5,74000,6,5.5,200
1,92,51,15,1,7,2005,50,80500,2,2.1,100
1,92,51,15,1,7,2005,20,80900,3,2.8,100
1,92,51,15,1,7,2005,50,81000,2,1.6,100
1,92,51,15,1,7,2005,50,81100,1,0.8,100
1,92,51,15,1,7,2005,50,81200,2,1.6,100
1,92,51,15,4,7,2005,5,82600,5,5.3,400
1,92,51,15,4,7,2005,5,83300,5,4.7,400
1,92,51,15,4,7,2005,5,84000,12,11.5,200
1,92,51,15,4,7,2005,5,84100,6,6.2,200
1,92,51,15,1,7,2005,50,90400,2,2.2,100
1,92,51,15,1,7,2005,50,90701,2,1.9,S00
1,92,51,15,1,7,2005,50,90800,1,1.4,100
1,92,51,15,1,7,2005,20,90900,3,3,100
1,92,51,15,4,7,2005,5,91200,8,7.9,200
1,92,51,15,6,7,2005,5,91400,8,8.4,200
1,92,51,15,1,7,2005,5,93800,7,6.7,200
1,92,51,15,1,7,2005,5,93900,5,4.7,400
1,92,51,15,15,7,2005,5,94200,5,5.3,200
1,92,51,15,15,7,2005,5,94300,7,6.8,200
1,92,11,16,1,6,2010,50,800,1,1,700
1,92,11,16,1,6,2010,50,1000,1,0.8,700
1,92,11,16,7,6,2010,5,1700,9,8.8,300
1,92,11,16,1,6,2010,20,1800,3,3.4,100
1,92,11,16,1,6,2010,5,3200,7,6.9,200
1,92,11,16,1,6,2010,5,3500,5,4.9,200
1,92,11,16,1,6,2010,5,4200,6,6.3,200
1,92,11,16,1,6,2010,50,10900,1,1.2,700
1,92,11,16,7,6,2010,5,11800,6,6.3,200
1,92,11,16,1,6,2010,5,12700,5,4.8,400
1,92,11,16,15,6,2010,5,12800,9,8.6,200
1,92,11,16,6,6,2010,5,13500,8,7.8,200
1,92,11,16,1,6,2010,5,14000,6,6.3,200
1,92,11,16,7,6,2010,5,14100,5,5.3,300
1,92,11,16,6,6,2010,5,14200,10,9.6,200
1,92,11,16,7,6,2010,5,14300,8,8.4,200
1,92,11,16,6,6,2010,5,14500,7,6.8,200
1,92,11,16,1,6,2010,5,21900,7,6.6,BS1
1,92,11,16,1,6,2010,5,22000,7,6.6,200
1,92,11,16,1,6,2010,5,22400,5,4.8,400
1,92,11,16,15,6,2010,5,22600,5,4.9,400
